playerID,candidate,inducted,inducted_percent,max_percent,ERA,avg_opp,obp_opp,so_per,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BFP,W_team,L_team,W_team_percent,Div_w,Lg_w,WS_w,W_post,L_post,G_post,GS_post,CG_post,SHO_post,SV_post,IPouts_post,H_post,ER_post,HR_post,BB_post,SO_post,BFP_post,GP_allstar,startingPos_allstar,Pitching_Triple_Crown,Most_Valuable_Player,Rookie_of_the_Year,Babe_Ruth_Award,Lou_Gehrig_Memorial_Award,World_Series_MVP,Cy_Young_Award,Gold_Glove,All-Star_Game_MVP,Hutch_Award,Roberto_Clemente_Award,Rolaids_Relief_Man_Award,NLCS_MVP,ALCS_MVP,Silver_Slugger,birthCountry_USA,bats_L,throws_L,duration
claibpr01,0,0,0,0,4.05,0.25,0.325,5.0625,3,2,63,0,0,0,0,220,80,33,8,24,60,320,247,239,0.508230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.145191209
clarkta01,0,0,0,0,4.779122542,0.234984194,0.311907271,5.547945205,12,9,125,20,0,0,4,661,223,117,41,73,195,949,227,319,0.415750916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.45797655
claseem01,0,0,0,0,1.466800805,0.177018634,0.226708075,7.211180124,9,12,169,1,0,0,67,497,114,27,7,32,172,644,250,236,0.514403292,1,0,0,1,0,4,0,0,0,1,18,1,0,0,2,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.170496314
claudal01,0,0,0,0,3.598274209,0.242506812,0.307220708,4.579700272,16,10,355,2,0,0,14,1043,356,139,31,95,249,1468,691,665,0.509587021,2,0,0,0,0,2,0,0,0,0,15,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.090515206
claysa01,0,0,0,0,5.900662252,0.242798354,0.349794239,4.333333333,0,5,65,0,0,0,0,151,59,33,5,26,39,243,221,265,0.45473251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.371691411
cleavga01,0,0,0,0,3.672,0.2,0.305555556,8.1,3,5,40,1,0,0,0,125,36,17,7,19,54,180,331,215,0.606227106,1,0,0,0,0,2,0,0,0,0,7,1,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.047954441
clevimi01,0,0,0,0,3.385279188,0.199925678,0.289855072,6.963210702,51,30,128,114,2,2,0,1970,538,247,78,242,694,2691,541,388,0.582346609,3,1,0,0,1,10,4,0,0,0,47,17,13,5,18,19,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.373847512
clippty01,0,0,0,0,3.157050057,0.174825175,0.271048951,7.22013986,56,48,807,14,0,0,74,2617,625,306,112,344,956,3575,1520,1616,0.484693878,5,2,1,0,1,14,0,0,0,0,38,9,6,2,5,11,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.25561784
cloydty01,0,0,0,0,6.348214286,0.279843444,0.362035225,4.491193738,5,9,27,17,0,0,0,336,143,79,18,42,85,511,295,352,0.455950541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.771507971
cobbal01,0,0,0,0,3.848275862,0.232080509,0.302526186,5.362292052,70,68,202,202,4,1,0,3480,1130,496,120,343,967,4869,782,899,0.465199286,0,0,0,1,0,2,2,0,0,0,35,13,2,0,3,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.43076175
codyky01,0,0,0,0,3.705882353,0.210884354,0.31292517,5.87755102,1,3,15,5,0,0,0,102,31,14,4,15,32,147,82,140,0.369369369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.673525124
coleaj01,0,0,0,0,4.51461039,0.235359116,0.325966851,6.205524862,14,10,109,19,0,0,4,616,213,103,39,82,208,905,673,521,0.563651591,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.08362937
colege01,0,0,0,0,3.234545455,0.209323308,0.272932331,7.836090226,130,71,267,267,6,3,0,4950,1392,593,186,423,1930,6650,867,650,0.571522742,3,1,0,10,6,17,17,0,0,0,313,73,34,18,26,134,413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.317097545
colemdy01,0,0,0,0,2.66367713,0.165605096,0.286624204,6.707006369,5,2,73,0,0,0,0,223,52,22,5,38,78,314,139,185,0.429012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.034928849
colemlo01,0,0,0,0,3.513253012,0.199312715,0.307560137,6.309278351,12,6,264,0,0,0,2,830,232,108,36,126,272,1164,568,566,0.500881834,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.444369152
coleta01,0,0,0,0,4.973684211,0.223404255,0.321808511,6.462765957,7,6,57,8,0,0,0,266,84,49,5,37,90,376,228,258,0.469135802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.141043279
colined01,0,0,0,0,81,0.571428571,0.857142857,0,0,0,1,0,0,0,0,1,4,3,1,2,0,7,36,24,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002737907
colliti01,0,0,0,0,3.602475928,0.196190476,0.325714286,6.3,12,17,275,0,0,0,0,727,206,97,24,136,245,1050,484,488,0.497942387,0,1,0,0,0,4,0,0,0,0,17,6,2,0,2,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.31502358
collmjo01,0,0,0,0,3.637104506,0.232680196,0.291462561,4.66689993,38,35,214,78,2,2,2,2086,665,281,88,168,494,2858,608,687,0.469498069,1,0,0,1,0,1,1,0,0,0,21,2,1,1,2,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.105532626
colomal01,0,0,0,0,3.34141791,0.214348981,0.296279894,5.679805137,34,34,446,19,0,0,159,1608,484,199,49,185,475,2258,824,856,0.49047619,0,0,0,0,0,2,0,0,0,1,6,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.339000801
colonba01,0,0,0,0,4.118247472,0.245172296,0.309860116,4.670419652,247,188,565,552,38,13,0,10385,3593,1584,439,948,2535,14655,2007,1718,0.538791946,11,2,0,3,5,17,10,1,0,0,201,66,26,6,26,52,278,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.47066675
conlead01,0,0,0,0,4.707373272,0.228163049,0.3223928,5.345685548,25,30,191,56,0,0,5,1302,431,227,56,178,374,1889,447,523,0.460824742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6.288972395
conlopj01,0,0,0,0,8.217391304,0.394736842,0.447368421,3.552631579,0,0,3,2,0,0,0,23,15,7,2,2,5,38,77,85,0.475308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.177963955
contrro01,0,0,0,0,3.673469388,0.202380952,0.297619048,5.785714286,5,5,22,19,0,0,0,294,85,40,13,40,90,420,123,201,0.37962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010287686
cookry01,0,0,0,0,3.575892857,0.190575916,0.291099476,6.587434555,15,13,236,0,0,0,17,672,182,89,17,96,233,955,607,527,0.535273369,3,0,0,1,0,5,0,0,0,0,12,5,5,0,2,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.192481707
coonrsa01,0,0,0,0,5.270547945,0.207943925,0.310747664,5.992990654,7,5,105,2,0,0,5,292,89,57,11,44,95,428,275,271,0.503663004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.323819106
copelsc01,0,0,0,0,5.94,0.337837838,0.364864865,2.918918919,1,1,6,3,0,0,0,50,25,11,1,2,8,74,170,154,0.524691358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.08288329
corbipa01,0,0,0,0,4.30782571,0.242718447,0.313713592,6.004550971,87,103,278,260,6,2,2,4613,1600,736,205,468,1466,6592,724,794,0.476943347,0,1,1,2,3,8,3,0,0,0,70,21,15,2,12,36,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.42594988
corcida01,0,0,0,0,3.970588235,0.153061224,0.285714286,4.408163265,0,2,7,3,0,0,1,68,15,10,2,13,16,98,168,157,0.516923077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797477019
cordeji01,0,0,0,0,4.554216867,0.225274725,0.313186813,4.821428571,3,5,83,0,0,0,0,249,82,42,8,32,65,364,256,289,0.469724771,0,0,0,0,0,2,0,0,0,0,11,1,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157470722
cortene01,0,0,0,0,3.596367306,0.206337509,0.280766396,6.884303611,19,9,92,44,1,1,0,991,280,132,54,101,346,1357,368,340,0.519774011,2,0,0,1,0,3,3,0,0,0,36,11,6,2,7,7,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.506594934
cosarja01,0,0,0,0,3.982097187,0.218343195,0.336094675,3.962130178,16,23,74,72,0,0,0,1173,369,173,26,199,248,1690,487,646,0.429832304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.898779578
cottojh01,0,0,0,0,4.5,0.215863454,0.308232932,5.340361446,17,12,82,29,0,0,0,696,215,116,41,92,197,996,363,447,0.448148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075415649
couloda01,0,0,0,0,3.923875433,0.213844252,0.312731768,5.974042027,9,6,194,1,0,0,0,578,173,84,21,80,179,809,682,674,0.502949853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.696256597
cousija01,0,0,0,0,2.7,0.141304348,0.288043478,9.538043478,3,1,42,0,0,0,0,130,26,13,4,27,65,184,181,143,0.558641975,1,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2895542
coveydy01,0,0,0,0,6.571248424,0.256087322,0.353484467,4.171284635,6,29,71,45,0,0,0,793,305,193,47,116,184,1191,225,320,0.412844037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.449762829
crawfku01,0,0,0,0,5.899159664,0.247838617,0.337175793,6.146974063,3,7,22,13,0,0,0,238,86,52,13,31,79,347,170,154,0.524691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.985646523
crichst01,0,0,0,0,4.793478261,0.253041363,0.333333333,5.321167883,3,6,93,0,0,0,9,276,104,49,9,33,81,411,237,309,0.434065934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.295776094
crickky01,0,0,0,0,3.555160142,0.170134639,0.303549572,6.642594859,9,11,194,0,0,0,2,562,139,74,15,109,201,817,376,493,0.432681243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.977514939
crismna01,0,0,0,0,3.382165605,0.226586103,0.297583082,5.873111782,8,3,101,1,0,0,0,471,150,59,17,47,144,662,198,184,0.518324607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.135567465
criswco01,0,0,0,0,7.714285714,0.347826087,0.391304348,4.695652174,0,1,2,2,0,0,0,14,8,4,0,1,4,23,163,161,0.50308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.045880477
crochga01,0,0,0,0,2.535911602,0.178571429,0.285714286,7.821428571,3,5,59,0,0,0,0,181,45,17,2,27,73,252,128,94,0.576576577,1,0,0,0,0,4,0,0,0,0,9,5,0,0,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.037666756
crockky01,0,0,0,0,3.736607143,0.244582043,0.321981424,6.102167183,5,1,122,0,0,0,0,224,79,31,4,25,73,323,429,379,0.530940594,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.197211442
crousha01,0,0,0,0,5.142857143,0.125,0.34375,1.6875,0,2,2,2,0,0,0,21,4,4,2,7,2,32,82,80,0.50617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.019165349
crowewi01,0,0,0,0,5.328358209,0.23059867,0.344789357,5.597560976,10,20,89,29,0,0,4,603,208,119,38,103,187,902,149,235,0.388020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.099974674
cruzfe01,0,0,0,0,1.227272727,0.140625,0.28125,8.859375,0,1,14,2,0,0,0,44,9,2,1,9,21,64,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.090350931
cruzje01,0,0,0,0,7.448275862,0.239130435,0.347826087,4.695652174,0,0,8,0,0,0,0,29,11,8,3,5,8,46,131,89,0.595454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867252579
cruzrh01,0,0,0,0,5.19665272,0.254098361,0.368852459,4.426229508,1,3,74,0,0,0,0,239,93,46,10,42,60,366,179,307,0.368312757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.250641697
cuasjo01,0,0,0,0,3.584070796,0.216666667,0.35,5.1,4,2,47,0,0,0,1,113,39,15,2,24,34,180,65,97,0.401234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323073027
cuetojo01,0,0,0,0,3.4437519,0.222844591,0.290829215,5.373311367,143,107,355,353,18,8,0,6578,2029,839,232,619,1812,9105,1262,1228,0.506827309,4,1,1,2,4,8,8,2,0,0,125,33,21,7,12,32,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.50269342
cuevawi01,0,0,0,0,8.059701493,0.247787611,0.398230088,5.734513274,0,3,13,1,0,0,0,67,28,20,3,17,24,113,265,221,0.54526749,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.439475143
cumptbr01,0,0,0,0,4.045602606,0.250564334,0.306997743,4.266365688,5,5,23,15,0,0,0,307,111,46,3,25,70,443,255,231,0.524691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.128099824
curryxz01,0,0,0,0,5.785714286,0.276595745,0.404255319,1.723404255,0,1,2,2,0,0,0,28,13,6,1,6,3,47,92,70,0.567901235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05475814
curtijo02,0,0,0,0,3.634615385,0.224043716,0.289617486,6.418032787,6,2,76,5,0,0,2,260,82,35,11,24,87,366,437,433,0.502298851,2,1,0,1,0,9,1,0,0,0,30,14,7,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.961751439
curtiza01,0,0,0,0,4.736842105,0.17032967,0.362637363,5.043956044,0,2,42,0,0,0,0,114,31,20,4,35,34,182,360,450,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.420309794
cyrty01,0,0,0,0,2.7,0.2,0.290909091,7.854545455,1,0,12,0,0,0,0,40,11,4,2,5,16,55,147,177,0.453703704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.123205815
danisty01,0,0,0,0,5.0625,0.238493724,0.343096234,4.857740586,5,1,43,1,0,0,0,160,57,30,9,25,43,239,285,363,0.439814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.305399837
darviyu01,0,0,0,0,3.502016129,0.195773263,0.274246396,7.908912189,95,75,242,242,2,1,0,4464,1195,579,187,479,1788,6104,909,773,0.540428062,3,1,0,4,6,11,11,0,0,0,174,52,27,16,12,54,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47797012
davidtu01,0,0,0,0,5.986425339,0.212389381,0.351032448,4.221238938,2,8,17,16,0,0,0,221,72,49,11,47,53,339,297,248,0.544954128,3,1,1,0,0,1,1,0,0,0,6,2,2,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.017837464
davieza01,0,0,0,0,4.136645963,0.233187135,0.312621832,4.690789474,58,53,182,182,0,0,0,2898,957,444,125,326,713,4104,594,601,0.49707113,1,0,0,0,1,3,2,0,0,0,24,15,8,2,1,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.085703334
davisau01,0,0,0,0,5.612009238,0.225075529,0.335347432,6.48489426,4,5,136,3,0,0,0,433,149,90,20,73,159,662,517,575,0.473443223,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.219114698
davisno01,0,0,0,0,18,0.428571429,0.571428571,7.714285714,0,0,1,0,0,0,0,3,3,2,1,1,2,7,68,94,0.419753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002737907
davisro03,0,0,0,0,8.048076923,0.287356322,0.413793103,4.655172414,1,4,12,7,0,0,0,104,50,31,10,22,30,174,137,187,0.422839506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.171160257
daviswa01,0,0,0,0,3.935038708,0.213145987,0.305787092,5.973565135,63,55,557,88,2,1,141,2971,895,433,104,389,929,4199,1066,939,0.531670823,3,2,1,4,0,30,1,0,0,8,120,29,8,5,18,57,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.01667385
daytogr01,0,0,0,0,3.429967427,0.189814815,0.280092593,7.4375,3,4,99,0,0,0,0,307,82,39,19,39,119,432,415,292,0.58698727,5,2,1,0,0,8,0,0,0,0,16,14,11,4,3,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.870736565
deetzde01,0,0,0,0,5.4,0.266666667,0.333333333,5.4,0,0,4,0,0,0,0,10,4,2,1,1,3,15,103,59,0.635802469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.060233954
degeubr01,0,0,0,0,7.56,0.260504202,0.365546218,4.651260504,3,2,47,0,0,0,0,150,62,42,6,25,41,238,112,212,0.345679012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.495561168
degroja01,0,0,0,0,2.524886878,0.195706345,0.253785701,8.316848764,82,57,209,209,4,2,0,3978,1021,372,117,303,1607,5217,693,663,0.511061947,1,1,0,4,1,5,5,0,0,0,93,26,10,3,10,37,130,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,8.380733348
dejesan01,0,0,0,0,2.131578947,0.166666667,0.240740741,3.5,0,0,8,0,0,0,0,38,9,3,2,4,7,54,66,96,0.407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438065121
dejonch01,0,0,0,0,4.880157171,0.224489796,0.326530612,4.885714286,8,12,66,19,0,0,1,509,165,92,32,75,133,735,409,461,0.470114943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.500455177
delarjo01,0,0,0,0,4.580779335,0.227067669,0.330526316,5.168571429,104,87,430,241,2,0,1,4568,1510,775,178,688,1273,6650,1293,1461,0.469498911,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.13033806
delarru01,0,0,0,0,4.485759494,0.23555311,0.321959274,5.290038525,26,30,98,70,0,0,0,1264,428,210,62,157,356,1817,577,556,0.509267432,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19314565
deleojo03,0,0,0,0,8.4375,0.223140496,0.367768595,7.475206612,4,1,22,6,0,0,0,144,54,45,11,35,67,242,381,327,0.538135593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66539354
delgara01,0,0,0,0,4.096437346,0.222894168,0.310583153,5.423326134,30,29,271,53,1,1,2,1628,516,247,67,203,465,2315,651,645,0.502314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285570546
delosen01,0,0,0,0,4.702247191,0.223300971,0.316504854,6.972815534,8,2,95,3,0,0,1,356,115,62,17,48,133,515,396,414,0.488888889,1,0,0,0,0,3,0,0,0,0,10,2,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.241017954
delosye01,0,0,0,0,4.909090909,0.196428571,0.294642857,6.267857143,0,3,26,0,0,0,3,77,22,14,3,11,26,112,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216294654
delpomi01,0,0,0,0,9.818181818,0.263157895,0.452631579,4.831578947,1,1,27,0,0,0,0,55,25,20,3,18,17,95,168,216,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.053430255
dermoma01,0,0,0,0,5.597560976,0.256198347,0.314049587,4.909090909,2,0,30,0,0,0,0,82,31,17,7,7,22,121,273,273,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.919354949
desclan01,0,0,0,0,4.120996441,0.236604625,0.301748449,5.718274112,50,48,161,151,3,3,0,2529,839,386,120,231,751,3546,570,624,0.477386935,1,0,0,0,1,1,1,0,0,0,5,5,2,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.120632183
despaod01,0,0,0,0,5.107438017,0.248120301,0.329573935,3.789473684,13,26,109,50,0,0,1,1089,396,206,36,130,224,1596,611,682,0.47254447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999418195
detmere01,0,0,0,0,4.269487751,0.2125,0.3015625,5.9484375,8,9,30,30,1,1,0,449,136,71,18,57,141,640,150,174,0.462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.166348385
detwiro01,0,0,0,0,4.559840426,0.248263365,0.330715796,4.118091211,30,51,307,100,1,0,2,2256,822,381,93,273,505,3311,1283,1366,0.484333711,4,1,0,0,0,1,1,0,0,0,18,3,0,0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14.97908924
devench02,0,0,0,0,3.697885196,0.208053691,0.272184937,7.026845638,19,17,246,7,0,0,8,993,279,136,43,86,349,1341,637,557,0.533500838,3,3,1,1,0,13,0,0,0,0,33,12,11,3,4,11,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.491577514
diazal03,0,0,0,0,1.837696335,0.109803922,0.239215686,8.788235294,7,3,59,0,0,0,10,191,28,13,5,33,83,255,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492823261
diazda01,0,0,0,0,9.152542373,0.287234043,0.404255319,6.606382979,1,1,16,1,0,0,0,59,27,20,5,11,23,94,169,155,0.521604938,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12527978
diazed04,0,0,0,0,2.929883139,0.173513182,0.259963213,10.8761496,16,29,404,0,0,0,205,1198,283,130,43,141,657,1631,543,489,0.526162791,0,0,0,0,0,2,0,0,0,0,8,2,0,0,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.330041
diazja01,0,0,0,0,4.863354037,0.246376812,0.3436853,6.037267081,7,7,110,0,0,0,9,322,119,58,13,47,108,483,350,358,0.494350282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.053512392
