playerID,candidate,inducted,inducted_percent,max_percent,ERA,avg_opp,obp_opp,so_per,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BFP,W_team,L_team,W_team_percent,Div_w,Lg_w,WS_w,W_post,L_post,G_post,GS_post,CG_post,SHO_post,SV_post,IPouts_post,H_post,ER_post,HR_post,BB_post,SO_post,BFP_post,GP_allstar,startingPos_allstar,Pitching_Triple_Crown,Most_Valuable_Player,Rookie_of_the_Year,Babe_Ruth_Award,Lou_Gehrig_Memorial_Award,World_Series_MVP,Cy_Young_Award,Gold_Glove,All-Star_Game_MVP,Hutch_Award,Roberto_Clemente_Award,Rolaids_Relief_Man_Award,NLCS_MVP,ALCS_MVP,Silver_Slugger,birthCountry_USA,bats_L,throws_L,duration
kindeel01,1.0000000 ,0.0000000 ,0.0000000 ,0.0149254 ,3.430502365,0.225340945,0.310815097,4.555755801,102,71,484,122,56,10,102,4439,1421,564,118,539,749,6306,1062,940,0.53046953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.02555152
hutchfr01,1.0000000 ,0.0000000 ,0.0000000 ,0.0497512 ,3.725409836,0.242103549,0.305275155,3.633196721,95,71,242,169,81,13,7,4392,1487,606,126,388,591,6142,791,749,0.513636364,0,1,0,0,0,1,0,0,0,0,3,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.40960458
chrisla01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.792062738,0.239037707,0.306432349,5.011169202,83,71,243,220,27,6,4,4208,1401,591,100,395,781,5861,942,785,0.545454545,6,2,1,1,2,6,5,0,0,0,62,28,17,3,7,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.14120755
moosebo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.499233129,0.23777495,0.308125795,5.707822086,76,71,289,160,35,13,19,3912,1308,507,75,387,827,5501,883,729,0.547766749,5,1,1,0,2,7,3,0,0,0,60,21,14,4,4,11,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.021403588
clarkma01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.607114202,0.254145705,0.322526551,5.257020594,74,71,219,197,15,3,0,3739,1364,638,154,367,728,5367,892,824,0.51981352,2,1,0,0,1,1,1,0,0,0,18,7,2,1,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.821536377
blantcy01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.553214774,0.240286101,0.305432051,4.513543092,68,71,202,167,75,14,4,3655,1243,481,64,337,611,5173,619,753,0.451166181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.6195952
suttebr01,1.0000000 ,1.0000000 ,0.7692308 ,0.7692308 ,2.833013436,0.206774876,0.279463656,7.436660269,68,71,661,0,0,0,300,3126,879,328,77,309,861,4251,885,996,0.470494418,1,1,1,2,0,6,0,0,0,3,36,6,4,1,3,7,44,4,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,12.33974688
hernaro01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.452706907,0.216321244,0.316062176,7.938705663,67,71,1010,3,0,0,326,3214,1002,411,96,462,945,4632,1597,1574,0.503626616,5,0,0,0,1,11,0,0,0,1,26,10,3,0,5,2,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06603832
plesada01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.635261194,0.215245649,0.303811412,8.739738806,65,71,1064,14,0,0,158,3216,977,433,105,402,1041,4539,1606,1565,0.506464838,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17.4678467
travebi01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.103807258,0.235427863,0.32120711,3.919095776,65,71,205,168,46,10,1,3362,1139,511,134,415,488,4838,672,732,0.478632479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.163774752
harrimi01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.182857143,0.235913978,0.333763441,4.577142857,59,71,271,109,42,2,21,3150,1097,488,79,455,534,4650,895,800,0.528023599,0,1,0,0,2,2,2,0,0,0,29,11,4,0,4,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.36712595
humeto01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.85359116,0.23810549,0.320775027,4.44198895,57,71,543,55,5,0,92,3258,1106,465,88,384,536,4645,969,917,0.51378579,1,0,0,0,1,3,0,0,0,0,12,6,3,1,0,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.35750221
brucebo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.849123849,0.237858032,0.308426733,5.877932878,49,71,219,167,26,6,1,3367,1146,480,95,340,733,4818,658,782,0.456944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.778393807
smithpe02,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.545336367,0.235812797,0.327153516,5.615859604,47,71,231,163,12,4,1,3077,1043,518,126,404,640,4423,940,932,0.502136752,5,3,0,0,0,3,0,0,0,0,20,5,1,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.04745477
hasslan01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.829673591,0.229779412,0.335988562,5.047477745,44,71,387,112,26,5,29,3370,1125,478,67,520,630,4896,1455,1405,0.508741259,5,1,0,0,2,5,2,0,0,0,47,13,8,2,6,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13.94142248
brobepe01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.560747664,0.221699223,0.334196281,5.009345794,41,71,206,134,26,6,1,2889,942,488,86,478,536,4249,542,740,0.422776911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.285570546
nolanga01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.07941879,0.220157987,0.280573435,5.583797771,110,70,250,247,45,14,0,5024,1505,573,146,413,1039,6836,1006,768,0.567080045,5,4,2,2,2,11,11,0,0,0,178,53,22,10,14,31,239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.4314257
wilsocj01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.737590305,0.211330049,0.310180624,7.92192962,94,70,444,192,7,2,52,4291,1287,594,117,602,1259,6090,936,846,0.525252525,3,2,0,1,6,11,10,0,0,0,159,49,31,10,30,44,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.13299383
rhodear01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.076901488,0.206311164,0.309366886,8.729722144,87,70,900,61,5,3,33,3563,1033,538,126,516,1152,5007,1880,1615,0.537911302,4,2,1,0,1,29,0,0,0,0,60,16,9,2,11,23,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20.10445115
fisheed02,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.410095321,0.220504732,0.289589905,4.749566724,85,70,690,63,7,2,81,4616,1398,583,149,438,812,6340,1514,1359,0.526975287,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.24806806
wyseha01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.520805725,0.249953297,0.31963385,2.590511529,79,70,251,159,67,11,8,3773,1338,492,66,373,362,5353,650,734,0.469653179,0,1,0,0,1,3,1,0,0,0,23,8,6,1,4,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.769516143
mcdonbe01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.909912235,0.219304734,0.300110947,6.230769231,78,70,211,198,24,6,0,3874,1186,561,138,437,894,5408,696,692,0.501440922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.860531017
mcdowro01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.3,0.23134824,0.322116449,4.491428571,70,70,723,2,0,0,159,3150,1045,385,50,410,524,4517,1164,1036,0.529090909,2,1,1,1,1,11,0,0,0,0,61,17,7,1,8,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.34588664
silvaca01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.675167785,0.281255875,0.326001128,4.01557047,70,70,316,180,6,2,2,3725,1496,645,153,238,554,5319,737,720,0.505833905,2,0,0,0,1,1,1,0,0,0,15,10,6,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.438229396
allenne01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.87925801,0.231873823,0.330037665,5.56391231,58,70,434,59,7,6,75,2965,985,426,73,417,611,4248,1061,1146,0.48074309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.4341636
maysjo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,5.046138415,0.259174312,0.334633028,4.621865597,48,70,206,156,10,6,0,2991,1130,559,138,329,512,4360,626,667,0.484145398,2,0,0,1,1,3,3,0,0,0,51,21,9,4,2,4,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.293784267
vuckope01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.661016949,0.234932946,0.322992406,5.454420522,93,69,286,186,38,8,10,4366,1454,592,107,545,882,6189,814,910,0.472157773,2,1,0,1,2,6,5,1,0,0,101,33,14,3,15,16,148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.16792268
byrneto01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.110132159,0.184112603,0.351884808,5.061674009,85,69,281,170,65,12,12,4086,1138,622,98,1037,766,6181,1344,964,0.582322357,0,8,6,1,1,6,3,1,0,0,64,12,6,3,12,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14.40686667
dobsoch01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.776423841,0.221009036,0.31061747,5.421456954,74,69,202,190,49,11,0,3775,1174,528,125,476,758,5312,730,723,0.502408809,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.103540798
willido03,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.169713506,0.234929577,0.328826291,6.600818554,72,69,205,202,15,8,0,3665,1251,566,114,500,896,5325,791,830,0.487970389,0,1,1,0,1,7,2,0,0,0,38,15,12,1,10,10,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.388947069
barrere01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.533509235,0.24299417,0.301673876,2.372295515,69,69,253,149,67,11,7,3790,1292,496,78,312,333,5317,980,861,0.532319392,0,4,2,0,0,2,0,0,0,0,11,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.04131502
mcdermi03,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.909873418,0.200137907,0.344595759,5.17443038,69,69,291,156,54,11,14,3950,1161,572,87,838,757,5801,1026,982,0.510956175,0,1,1,0,0,1,0,0,0,0,9,2,1,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13.29801433
powerte01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.995689655,0.232637495,0.323364111,5.438793103,68,69,564,85,5,3,70,3480,1159,515,97,452,701,4982,1215,1161,0.511363636,2,1,1,0,0,3,1,0,0,1,15,6,2,0,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.06048037
wellsed01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.652150392,0.257730084,0.342851946,2.943197187,68,69,291,140,54,7,13,3697,1417,637,78,468,403,5498,908,779,0.538233551,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11.25827361
niggejo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.216684435,0.208481892,0.305310565,4.461620469,64,69,184,161,81,12,0,3752,1111,447,60,516,620,5329,857,828,0.508605341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.34240265
abernte02,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.458321231,0.203505944,0.322788636,5.999128667,63,69,681,34,7,2,148,3443,1010,441,70,592,765,4963,1262,1451,0.465167711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.47058461
foggjo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,5.031924072,0.254477465,0.332611691,4.868852459,62,69,243,194,2,1,0,3477,1293,648,165,397,627,5081,701,756,0.481125601,0,1,0,2,1,3,2,0,0,0,32,18,7,1,3,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.090515206
heimafr01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.462752199,0.26612619,0.329573493,2.332643559,62,69,296,127,56,5,7,3866,1510,639,64,360,334,5674,1023,1118,0.477814106,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.91470735
bushda01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.726769589,0.244743825,0.305164319,6.040198077,56,69,211,187,6,3,0,3433,1199,601,170,296,768,4899,722,735,0.495538778,1,1,0,1,0,1,1,0,0,0,16,5,1,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.766778236
wolffro01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.405721717,0.233165369,0.305542831,3.774382315,52,69,182,128,63,8,13,3076,1018,388,56,316,430,4366,537,695,0.435876623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.930306577
beckbo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.299806576,0.246644664,0.321892189,3.063829787,38,69,265,100,44,3,6,3102,1121,494,63,342,352,4545,826,1163,0.415284062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.01343628
hoytla01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.994407728,0.242295626,0.29378114,4.673868836,98,68,244,172,48,8,10,3934,1313,582,140,279,681,5419,614,622,0.496763754,1,0,0,1,0,1,1,1,0,0,27,5,1,0,0,4,31,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.055586357
mcmahdo02,1.0000000 ,0.0000000 ,0.0000000 ,0.0025974 ,2.959562564,0.191531892,0.296747229,6.88733469,90,68,874,2,0,0,153,3932,1054,431,105,579,1003,5503,1915,1764,0.520521881,1,4,2,0,0,10,0,0,0,0,40,10,5,2,6,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.99966461
brancra01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.790431267,0.215317012,0.319365976,5.027628032,88,68,322,188,71,12,19,4452,1372,625,149,663,829,6372,1232,928,0.57037037,0,5,0,1,2,4,2,0,0,0,51,16,12,1,9,14,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.24118223
campbbi02,1.0000000 ,0.0000000 ,0.0000000 ,0.0023641 ,3.543383948,0.217407902,0.311891582,6.32537961,83,68,700,9,2,1,126,3688,1139,484,82,495,864,5239,1257,1112,0.53060363,1,1,0,0,0,6,0,0,0,0,19,7,1,0,2,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,13.79631341
eatonad01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.940328054,0.242500484,0.329204567,6.528563348,71,68,209,201,3,0,0,3536,1253,647,167,448,855,5167,871,911,0.488776655,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.237698242
niesejo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.071188341,0.248156771,0.319363601,6.916479821,69,68,211,197,3,2,0,3568,1279,538,131,367,914,5154,797,822,0.492279185,1,1,0,0,0,6,0,0,0,0,16,5,3,0,1,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.975523111
schatda01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.744874715,0.225713773,0.311007362,5.111617312,69,68,504,121,18,4,10,3951,1257,548,128,475,748,5569,1639,1542,0.515246778,1,1,1,1,0,5,0,0,0,0,26,6,3,0,3,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13.72238992
perezpa01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.435574605,0.22677808,0.293626117,5.945352264,67,68,207,193,21,4,0,3733,1167,475,107,344,822,5146,843,879,0.489547038,1,0,0,0,1,2,1,0,0,0,26,10,5,0,2,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40612059
bettshu01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.92583557,0.267241379,0.321501014,2.127592096,61,68,307,125,53,8,16,4099,1581,596,83,321,323,5916,619,911,0.404575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.42263017
latmaba01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.905660377,0.216475096,0.310153257,6.120590648,59,68,344,134,28,10,16,3657,1130,529,142,489,829,5220,877,872,0.501429388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.922174993
ohkato01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.256074766,0.255844156,0.321212121,4.962616822,51,68,202,178,5,1,0,3210,1182,506,140,302,590,4620,947,996,0.487390633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.21513104
owensji01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.310240964,0.241826674,0.330046705,5.245481928,42,68,286,103,21,1,21,2656,932,424,84,340,516,3854,826,1069,0.435883905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.17273455
figueed01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.511580555,0.235198262,0.315408293,3.923899211,80,67,200,179,63,12,1,3929,1299,511,90,443,571,5523,769,630,0.549678342,5,3,2,0,4,7,7,0,0,0,94,39,26,5,14,12,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.471748222
contrjo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.565217391,0.231177511,0.315116965,6.820971867,78,67,299,175,5,3,9,3519,1176,595,131,427,889,5087,1180,927,0.560037969,6,2,1,4,3,18,4,1,0,0,147,41,19,2,11,38,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1603729
merckke01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.155935614,0.225656077,0.330455801,6.227112676,74,67,692,150,2,1,25,3976,1307,612,154,607,917,5792,1738,1594,0.521608643,6,3,1,0,2,16,3,0,0,0,67,20,9,2,15,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.68895323
zachrpa01,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.524065685,0.227128713,0.325148515,5.11409966,69,67,293,154,29,7,3,3532,1147,461,88,495,669,5050,801,922,0.464886825,2,1,1,2,0,4,2,0,0,0,47,16,5,2,10,11,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.133657775
jacksmi02,1.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.415708275,0.197946033,0.291381393,7.619074334,62,67,1005,7,0,0,142,3565,983,451,127,464,1006,4966,1409,1275,0.524962742,6,1,0,1,2,31,0,0,0,4,86,32,15,2,13,25,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0537588
hammaat01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.662855377,0.233089377,0.296739854,5.131334981,59,67,249,152,18,6,5,3236,1051,439,94,287,615,4509,988,992,0.498989899,3,1,0,0,1,5,2,0,0,0,34,21,11,2,0,9,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13.99070481
overmst01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.964033019,0.256624541,0.322869955,2.395931604,58,67,266,137,50,11,10,3392,1259,498,56,325,301,4906,868,825,0.51269935,0,2,2,0,1,1,1,0,0,0,18,4,2,0,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.278766847
magrajo01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.807902736,0.230736393,0.314194237,4.628571429,57,67,190,166,21,10,0,3290,1081,464,79,391,564,4685,700,711,0.496102055,1,1,0,0,1,3,3,0,0,0,34,13,11,1,7,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.161036845
heussed01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.692732291,0.25129199,0.315891473,2.475620975,56,67,266,104,50,10,18,3261,1167,446,66,300,299,4644,652,730,0.471780029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.39384108
marotmi01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,5.049019608,0.270514429,0.336260979,4.343137255,50,67,161,150,3,1,0,2754,1078,515,133,262,443,3985,502,631,0.443071492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.297850059
arlinst01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.325021133,0.227979275,0.335348302,5.283601014,34,67,141,123,32,11,1,2366,792,379,61,373,463,3474,431,693,0.383451957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.245829825
greifbi01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.414066139,0.236917222,0.327941643,5.558453656,31,67,231,97,18,5,19,2147,747,351,70,287,442,3153,473,652,0.420444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.188333778
raschvi01,1.0000000 ,0.0000000 ,0.0000000 ,0.1022099 ,3.720725673,0.217068404,0.311791531,4.670698186,132,66,269,255,106,26,3,5457,1666,752,139,727,944,7675,968,723,0.572442342,0,6,6,5,3,11,8,3,1,0,181,52,15,5,25,43,254,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.974859169
kruegbi01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.348032375,0.248240441,0.342020164,4.815238627,68,66,301,164,9,2,4,3583,1305,577,104,493,639,5257,1301,1325,0.495430312,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.34522269
applepe01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.298860649,0.235329104,0.331681205,3.312883436,57,66,341,71,34,6,26,3423,1187,545,76,486,420,5044,1303,1287,0.503088803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.02090392
garlawa01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.885576923,0.243529147,0.31735314,3.894230769,55,66,190,121,43,7,6,3120,1082,449,89,328,450,4443,718,671,0.516918647,2,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.035757066
haliced01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,3.623706491,0.222935577,0.296878459,5.985888993,55,66,192,157,36,13,1,3189,1007,428,82,334,707,4517,601,691,0.465170279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.236952162
willije02,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.58886371,0.242587601,0.32165319,5.725153771,52,66,236,149,3,2,2,3089,1080,525,130,352,655,4452,1096,1171,0.483458315,1,0,0,0,0,1,1,0,0,0,6,5,3,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.42395806
farnsky01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.26028321,0.220509227,0.316748423,8.766351989,43,66,893,26,1,1,57,2966,944,468,132,412,963,4281,1718,1685,0.504848663,3,0,0,1,0,15,0,0,0,0,48,12,9,2,6,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.1597911
pilledu01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.400442478,0.245391131,0.342800199,3.036504425,38,66,188,119,34,4,2,2712,985,442,67,391,305,4014,605,781,0.436507937,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.165102637
hernaor01,0.0000000 ,0.0000000 ,0.0000000 ,0.0000000 ,4.134888438,0.212486506,0.298668586,7.434584178,90,65,219,211,9,2,2,3944,1181,604,177,479,1086,5558,958,658,0.592821782,8,5,4,9,3,19,14,0,0,0,318,77,30,10,55,107,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.328049173
